Model,Brand,Variant,Manufacturing_year,Driven_km,Fuel_type,Transmission,Selling_Price,location
['A6'],['Audi'],45 TFSI Technology,2021,4500,Petrol,Automatic,54.5,New Delhi
['Elantra'],['Hyundai'],2.0 SX Option AT,2018,15000,Petrol,Automatic,15.5,New Delhi
"['New', 'C-Class']",['Mercedes-Benz'],C 200 CGI Avantgarde,2016,25001,Petrol,Automatic,29,New Delhi
['i20'],['Hyundai'],Sportz 1.4 CRDi,2015,58500,Diesel,Manual,4.29,New Delhi
['E-Class'],['Mercedes-Benz'],Exclusive E 220d,2020,28000,Diesel,Automatic,60,New Delhi
['Polo'],['Volkswagen'],GT TSI Sport Edition,2015,49200,Petrol,Automatic,5.5,New Delhi
['S-Class'],['Mercedes-Benz'],S 350 CDI,2014,65000,Diesel,Automatic,43.9,New Delhi
['CLA'],['Mercedes-Benz'],200 CDI Style,2018,39999,Diesel,Automatic,25,New Delhi
['Ecosport'],['Ford'],1.5 Diesel Titanium BSIV,2019,18240,Diesel,Manual,9,New Delhi
['Thar'],['Mahindra'],CRDe ABS,2019,39421,Diesel,Manual,8.9,New Delhi
['Camry'],['Toyota'],2.5 G,2015,95000,Petrol,Automatic,13.5,New Delhi
"['Santa', 'Fe']",['Hyundai'],4WD AT,2014,63421,Diesel,Automatic,10.5,New Delhi
['Sunny'],['Nissan'],Diesel XV,2012,40100,Diesel,Manual,3.15,New Delhi
"['Innova', 'Crysta']",['Toyota'],2.4 G MT,2018,29000,Diesel,Manual,17,New Delhi
['City'],['Honda'],1.5 S MT,2011,57000,Petrol,Manual,3.65,New Delhi
['City'],['Honda'],1.5 V AT,2010,67000,Petrol,Automatic,3.45,New Delhi
"['Swift', 'Dzire']",['Maruti'],ZDI Plus,2017,41000,Diesel,Manual,6.5,New Delhi
['Brio'],['Honda'],S MT,2015,53000,Petrol,Manual,3.45,New Delhi
['Fortuner'],['Toyota'],4x2 4 Speed AT,2013,75000,Diesel,Automatic,13.75,New Delhi
"['Celerio', 'X']",['Maruti'],AMT ZXI Option,2017,32000,Petrol,Automatic,4.65,New Delhi
['Q5'],['Audi'],3.0 TDI Quattro,2015,76000,Diesel,Automatic,18.8,New Delhi
['Swift'],['Maruti'],VXI,2015,32000,Petrol,Manual,4.35,New Delhi
['Q3'],['Audi'],35 TDI Quattro Premium Plus,2015,60000,Diesel,Automatic,15.45,New Delhi
"['Swift', 'Dzire']",['Maruti'],AMT VDI,2019,49000,Diesel,Automatic,7.1,New Delhi
['Brio'],['Honda'],S MT,2013,67000,Petrol,Manual,2.9,New Delhi
"['Swift', 'Dzire']",['Maruti'],VXI,2012,52000,Petrol,Manual,3.23,New Delhi
['Vento'],['Volkswagen'],Petrol Highline,2011,67000,Petrol,Manual,3,New Delhi
['Polo'],['Volkswagen'],Petrol Comfortline 1.2L,2010,63000,Petrol,Manual,2.4,New Delhi
"['Corolla', 'Altis']",['Toyota'],G,2010,68000,Petrol,Manual,3.3,New Delhi
['Swift'],['Maruti'],VXI 2018,2019,18200,Petrol,Manual,6.4,New Delhi
['Polo'],['Volkswagen'],Petrol Trendline 1.2L,2011,63000,Petrol,Manual,2.65,New Delhi
['Rapid'],['Skoda'],Monte Carlo 1.6 MPI AT BSIV,2020,5000,Petrol,Automatic,11.5,New Delhi
['Camry'],['Toyota'],2.5 G,2015,50000,Petrol,Automatic,14.95,New Delhi
"['Urban', 'cruiser']",['Toyota'],Premium AT,2020,7000,Petrol,Automatic,11.9,New Delhi
['Endeavour'],['Ford'],3.2 Titanium AT 4X4,2018,30000,Diesel,Automatic,29.5,New Delhi
['Ecosport'],['Ford'],1.5 Diesel Titanium BSIV,2019,18240,Diesel,Manual,9,New Delhi
"['Vitara', 'Brezza']",['Maruti'],LDi Option,2018,35000,Diesel,Manual,7,New Delhi
['Venue'],['Hyundai'],SX Opt Turbo BSIV,2019,9700,Petrol,Manual,9.7,New Delhi
['City'],['Honda'],VX MT,2020,1500,Petrol,Manual,10.97,New Delhi
['Ciaz'],['Maruti'],ZDi,2015,62000,Diesel,Manual,5.54,New Delhi
"['New', 'C-Class']",['Mercedes-Benz'],C 200 AVANTGARDE,2016,13900,Petrol,Automatic,28,New Delhi
['Fiesta'],['Ford'],Petrol Titanium Plus,2011,64583,Petrol,Manual,2.75,New Delhi
['Linea'],['Fiat'],Emotion Pack (Diesel),2012,68053,Diesel,Manual,2.75,New Delhi
['Rapid'],['Skoda'],1.6 MPI AT Elegance Plus,2015,79000,Petrol,Automatic,5.5,New Delhi
['EcoSport'],['Ford'],1.5 Ti VCT MT Titanium,2013,71000,Petrol,Manual,4.45,New Delhi
"['Swift', 'Dzire']",['Maruti'],VXi AT,2012,67000,Petrol,Automatic,3.55,New Delhi
['E-Class'],['Mercedes-Benz'],220 CDI,2013,65000,Diesel,Automatic,10.99,New Delhi
['Creta'],['Hyundai'],1.6 CRDi SX Plus,2018,34000,Diesel,Manual,12,New Delhi
['Baleno'],['Maruti'],Zeta,2020,9000,Petrol,Manual,7.35,New Delhi
['Fortuner'],['Toyota'],4x4 AT,2015,118000,Diesel,Automatic,18,New Delhi
['Alto'],['Maruti'],LXi,2011,66000,Petrol,Manual,1.6,New Delhi
"['Grand', 'i10']",['Hyundai'],Sportz CNG,2015,48000,Petrol,Manual,4.45,New Delhi
['A6'],['Audi'],45 TFSI Technology,2021,4500,Petrol,Automatic,54.5,New Delhi
['A3'],['Audi'],35 TFSI Premium Plus,2019,11000,Petrol,Automatic,27.25,New Delhi
['Endeavour'],['Ford'],3.2 Titanium AT 4X4,2018,30000,Diesel,Automatic,29.5,New Delhi
['Ecosport'],['Ford'],1.5 Diesel Titanium BSIV,2019,18240,Diesel,Manual,9,New Delhi
"['Vitara', 'Brezza']",['Maruti'],LDi Option,2018,35000,Diesel,Manual,7,New Delhi
['Venue'],['Hyundai'],SX Opt Turbo BSIV,2019,9700,Petrol,Manual,9.7,New Delhi
['City'],['Honda'],VX MT,2020,1500,Petrol,Manual,10.97,New Delhi
['Ciaz'],['Maruti'],ZDi,2015,62000,Diesel,Manual,5.54,New Delhi
"['New', 'C-Class']",['Mercedes-Benz'],C 200 AVANTGARDE,2016,13900,Petrol,Automatic,28,New Delhi
['Jazz'],['Honda'],V CVT,2016,28000,Petrol,Automatic,6,New Delhi
"['Grand', 'i10']",['Hyundai'],Sportz,2016,37000,Petrol,Manual,4.5,New Delhi
"['Grand', 'i10']",['Hyundai'],Magna 1.2,2010,63000,Petrol,Manual,1.95,New Delhi
['Ertiga'],['Maruti'],SHVS VDI Limited Edition,2017,20000,Diesel,Manual,7.1,New Delhi
['Verna'],['Hyundai'],1.6 CRDi S Option,2015,56000,Diesel,Manual,5.75,New Delhi
['Polo'],['Volkswagen'],1.2 MPI Comfortline,2014,20000,Petrol,Manual,4,New Delhi
['Polo'],['Volkswagen'],Petrol Highline 1.2L,2010,33000,Petrol,Manual,2.85,New Delhi
['GL-Class'],['Mercedes-Benz'],350 CDI Blue Efficiency,2015,34315,Diesel,Automatic,38,New Delhi
['SX4'],['Maruti'],ZXI AT,2010,68500,Petrol,Automatic,3.4,New Delhi
['i10'],['Hyundai'],Magna,2012,45172,Petrol,Manual,2.6,New Delhi
['i10'],['Hyundai'],Magna,2012,48000,Petrol,Manual,2.5,New Delhi
"['Grand', 'i10']",['Hyundai'],Sportz,2016,40000,Petrol,Manual,5,New Delhi
"['KUV', '100']",['Mahindra'],G80 K8 Dual Tone,2017,34000,Petrol,Manual,5.25,New Delhi
"['Wagon', 'R']",['Maruti'],VXI,2014,52123,Petrol,Manual,2.55,New Delhi
['CLA'],['Mercedes-Benz'],200 CGI Sport,2016,22000,Petrol,Automatic,29,New Delhi
['Verna'],['Hyundai'],CRDi 1.6 AT SX Plus,2018,39000,Diesel,Automatic,11.61,New Delhi
"['Corolla', 'Altis']",['Toyota'],1.8 J,2013,65000,Petrol,Manual,5.25,New Delhi
['Celerio'],['Maruti'],VXI AT Optional,2015,15000,Petrol,Automatic,3.85,New Delhi
['City'],['Honda'],i DTec E,2015,83000,Diesel,Manual,4.9,New Delhi
['Amaze'],['Honda'],VX i-VTEC,2019,12900,Petrol,Manual,7.11,New Delhi
"['Rover', 'Range', 'Rover', 'Sport']",['Land'],3.0 Petrol HSE,2016,34000,Petrol,Automatic,75,New Delhi
['Swift'],['Maruti'],LXI,2018,45000,Petrol,Manual,5.3,New Delhi
"['5', 'Series']",['BMW'],525d,2011,90000,Diesel,Automatic,12.3,New Delhi
"['Grand', 'i10']",['Hyundai'],1.2 Kappa Magna BSIV,2017,41000,Petrol,Manual,4.25,New Delhi
['Civic'],['Honda'],1.8 V MT,2009,69000,Petrol,Manual,2.35,New Delhi
['i20'],['Hyundai'],1.2 Magna,2010,55000,Petrol,Manual,2.1,New Delhi
['Ritz'],['Maruti'],VDi,2012,62500,Diesel,Manual,2.21,New Delhi
['Amaze'],['Honda'],S i-Vtech,2015,52000,Petrol,Manual,3.85,New Delhi
['i10'],['Hyundai'],Era,2012,57000,Petrol,Manual,2.4,New Delhi
['Scorpio'],['Mahindra'],LX BSIV,2013,66200,Diesel,Manual,4.9,New Delhi
['Superb'],['Skoda'],Elegance 1.8 TSI AT,2011,67000,Petrol,Automatic,3,New Delhi
['CR-V'],['Honda'],2.4L 4WD AT,2013,95000,Petrol,Automatic,11.9,New Delhi
['i20'],['Hyundai'],1.2 Magna,2011,58000,Petrol,Manual,2.48,New Delhi
['Brio'],['Honda'],S MT,2013,61000,Petrol,Manual,2.9,New Delhi
['SX4'],['Maruti'],VDI,2014,73000,Diesel,Manual,3.75,New Delhi
['WR-V'],['Honda'],i-VTEC S,2017,37000,Petrol,Manual,6.95,New Delhi
['Swift'],['Maruti'],LXI Option,2017,49000,Petrol,Manual,4.5,New Delhi
['Fortuner'],['Toyota'],2.8 2WD MT,2017,67000,Diesel,Manual,25,New Delhi
['Aveo'],['Chevrolet'],1.4 LS,2009,67587,Petrol,Manual,1.15,New Delhi
['Ritz'],['Maruti'],ZDi,2013,44087,Diesel,Manual,2.95,New Delhi
['Scorpio'],['Mahindra'],S11,2018,71000,Diesel,Manual,13.25,New Delhi
"['Vitara', 'Brezza']",['Maruti'],ZDi Plus,2017,41000,Diesel,Manual,7,New Delhi
['Tiago'],['Tata'],1.2 Revotron XZ,2016,61000,Petrol,Manual,4.15,New Delhi
['Amaze'],['Honda'],S CVT i-VTEC,2018,45000,Petrol,Automatic,6.2,New Delhi
"['Wagon', 'R']",['Maruti'],LXI CNG Avance Edition,2018,42000,CNG,Manual,4.5,New Delhi
['City'],['Honda'],i VTEC V,2016,55000,Petrol,Manual,7.1,New Delhi
['Jazz'],['Honda'],V CVT,2016,28000,Petrol,Automatic,6,New Delhi
"['Grand', 'i10']",['Hyundai'],Sportz,2016,37000,Petrol,Manual,4.5,New Delhi
"['Grand', 'i10']",['Hyundai'],Magna 1.2,2010,63000,Petrol,Manual,1.95,New Delhi
['Eeco'],['Maruti'],5 Seater AC BSIV,2018,48165,Petrol,Manual,3.57,Noida
['Ecosport'],['Ford'],1.5 Diesel Titanium,2014,85420,Diesel,Manual,4.81,Noida
['Swift'],['Maruti'],AMT VDI,2018,56585,Diesel,Automatic,7.11,Noida
"['Alto', '800']",['Maruti'],LXI,2019,25903,Petrol,Manual,3.17,Noida
['Baleno'],['Maruti'],Alpha Diesel,2015,63529,Diesel,Manual,5.5,Noida
['Baleno'],['Maruti'],1.3 Delta,2016,36993,Diesel,Manual,4.89,Noida
['Celerio'],['Maruti'],ZXI AMT Optional,2019,7347,Petrol,Automatic,4.89,Noida
['Brio'],['Honda'],E MT,2013,67159,Petrol,Manual,2.96,Noida
['Ecosport'],['Ford'],1.5 Diesel Trend,2016,51281,Diesel,Manual,5.45,Noida
['Polo'],['Volkswagen'],1.0 MPI Trendline,2019,35264,Petrol,Manual,5.56,Noida
['i20'],['Hyundai'],1.2 Era,2017,47053,Petrol,Manual,4.72,Noida
['Swift'],['Maruti'],VDI BSIV,2017,56693,Diesel,Manual,5.04,Noida
['Polo'],['Volkswagen'],GT TSI,2016,79991,Petrol,Automatic,5.36,Noida
['Jazz'],['Honda'],1.5 SV i DTEC,2015,65911,Diesel,Manual,6.96,Noida
"['Swift', 'Dzire']",['Maruti'],VDi,2012,92819,Diesel,Manual,3.03,Noida
"['Etios', 'Cross']",['Toyota'],1.4L VD,2014,168945,Diesel,Manual,3.28,Noida
['Polo'],['Volkswagen'],Diesel Comfortline 1.2L,2013,100232,Diesel,Manual,2.42,Noida
"['Grand', 'i10']",['Hyundai'],Sportz,2014,40619,Petrol,Manual,3.7,Noida
['Innova'],['Toyota'],2.5 G (Diesel) 7 Seater BS IV,2013,145449,Diesel,Manual,5.5,Noida
['Vento'],['Volkswagen'],Diesel Highline,2013,86764,Diesel,Manual,3.38,Noida
['Swift'],['Maruti'],VDI,2012,36586,Diesel,Manual,3.43,Noida
['EcoSport'],['Ford'],1.5 DV5 MT Titanium,2015,86059,Diesel,Manual,5.48,Noida
"['Etios', 'Liva']",['Toyota'],1.4 VD Dual Tone,2019,62642,Diesel,Manual,6.78,Noida
['Baleno'],['Maruti'],Sigma Diesel,2018,61659,Diesel,Manual,5.57,Noida
['Terrano'],['Nissan'],XV 110 PS,2014,85542,Diesel,Manual,4.32,Noida
['Ecosport'],['Ford'],1.5 Diesel Trend,2017,22757,Diesel,Manual,7.56,Noida
['EcoSport'],['Ford'],1.5 DV5 MT Titanium,2013,70802,Diesel,Manual,5.11,Noida
"['Wagon', 'R', 'Stingray']",['Maruti'],VXI,2013,90128,Petrol,Manual,2.96,Noida
['Ecosport'],['Ford'],1.5 Diesel Trend BSIV,2015,87208,Diesel,Manual,5.39,Noida
['Ecosport'],['Ford'],Ambiente Diesel,2015,124052,Diesel,Manual,4.6,Noida
['Brio'],['Honda'],S MT,2014,90158,Petrol,Manual,3.12,Noida
['Terrano'],['Nissan'],XL Plus 85 PS,2018,55245,Diesel,Manual,7.23,Noida
['City'],['Honda'],i VTEC VX,2016,55061,Petrol,Manual,7.26,Noida
['City'],['Honda'],i DTEC VX,2015,38708,Diesel,Manual,6.36,Noida
['Swift'],['Maruti'],LXI 2018,2018,28911,Petrol,Manual,5.03,Noida
['City'],['Honda'],i VTEC E,2014,52951,Petrol,Manual,5.11,Noida
['Sunny'],['Nissan'],Diesel XL,2013,54251,Diesel,Manual,2.75,Noida
['Santro'],['Hyundai'],Magna BSIV,2018,872,Petrol,Manual,4.62,Noida
"['Alto', '800']",['Maruti'],LXI,2018,44559,Petrol,Manual,3.12,Noida
['City'],['Honda'],i VTEC V,2015,57857,Petrol,Manual,5.61,Noida
['Baleno'],['Maruti'],1.2 CVT Delta,2015,61931,Petrol,Automatic,5.36,Noida
['Duster'],['Renault'],85PS Diesel RxL,2012,57263,Diesel,Manual,3.22,Noida
['Vento'],['Volkswagen'],1.2 TSI Highline AT,2018,53738,Petrol,Automatic,7.11,Noida
['Celerio'],['Maruti'],ZXI AMT BSIV,2016,98756,Petrol,Automatic,3.91,Noida
['Ameo'],['Volkswagen'],1.0 MPI Trendline,2019,61925,Petrol,Manual,5.28,Noida
['Swift'],['Maruti'],ZXI,2015,52655,Petrol,Manual,4.54,Noida
['Ignis'],['Maruti'],1.2 AMT Delta BSIV,2018,17011,Petrol,Automatic,5.64,Noida
"['Swift', 'Dzire']",['Maruti'],VDI,2013,54025,Diesel,Manual,4.13,Noida
"['Vitara', 'Brezza']",['Maruti'],ZDi,2017,82513,Diesel,Manual,7.31,Noida
['Ameo'],['Volkswagen'],1.2 MPI Highline,2016,39784,Petrol,Manual,4.96,Noida
"['Alto', 'K10']",['Maruti'],VXI,2016,41147,Petrol,Manual,2.86,Noida
['Ignis'],['Maruti'],1.2 Delta BSIV,2017,23615,Petrol,Manual,4.69,Noida
['Swift'],['Maruti'],VDI BSIV,2015,78623,Diesel,Manual,4.3,Noida
['Swift'],['Maruti'],AMT ZXI BSIV,2018,47393,Petrol,Automatic,6.66,Noida
['Swift'],['Maruti'],VDI,2015,83833,Diesel,Manual,4.24,Noida
['Brio'],['Honda'],1.2 S MT,2013,78279,Petrol,Manual,3.1,Noida
"['Alto', 'K10']",['Maruti'],VXI,2018,15164,Petrol,Manual,3.61,Noida
['Ecosport'],['Ford'],1.5 Petrol Titanium,2017,40049,Petrol,Manual,6.79,Noida
"['Alto', 'K10']",['Maruti'],VXI,2017,18075,Petrol,Manual,3.28,Noida
['Baleno'],['Maruti'],Alpha,2017,41867,Petrol,Manual,6.09,Noida
"['Swift', 'Dzire']",['Maruti'],VDI,2013,43080,Diesel,Manual,4.26,Noida
['Ignis'],['Maruti'],1.2 Delta BSIV,2018,4878,Petrol,Manual,5.05,Noida
['Ignis'],['Maruti'],1.2 Sigma BSIV,2019,9024,Petrol,Manual,5.07,Noida
"['Swift', 'Dzire']",['Maruti'],LDI,2013,136786,Diesel,Manual,3.53,Noida
['Brio'],['Honda'],1.2 S MT,2012,37526,Petrol,Manual,3.04,Noida
['Ignis'],['Maruti'],1.2 Delta BSIV,2018,31692,Petrol,Manual,5.02,Noida
['Swift'],['Maruti'],VDI,2017,42888,Diesel,Manual,5,Noida
"['Swift', 'Dzire']",['Maruti'],ZDI,2015,101807,Diesel,Manual,5.01,Noida
"['Grand', 'i10']",['Hyundai'],1.2 Kappa Magna BSIV,2018,28944,Petrol,Manual,4.72,Noida
['Ignis'],['Maruti'],1.2 Sigma BSIV,2018,39393,Petrol,Manual,4.64,Noida
['Swift'],['Maruti'],DDiS VDI,2017,97204,Diesel,Manual,4.91,Noida
['EcoSport'],['Ford'],1.5 DV5 MT Titanium,2014,79086,Diesel,Manual,4.55,Noida
"['Swift', 'Dzire']",['Maruti'],LDI Optional,2015,66420,Diesel,Manual,4.27,Noida
['Baleno'],['Maruti'],1.3 Alpha,2017,66476,Diesel,Manual,6.48,Noida
"['Santa', 'Fe']",['Hyundai'],4WD AT,2012,118874,Diesel,Automatic,5.72,Noida
['Swift'],['Maruti'],VDI,2014,72653,Diesel,Manual,4.11,Noida
['Swift'],['Maruti'],VDI,2014,79261,Diesel,Manual,4.44,Noida
['Swift'],['Maruti'],ZXI Plus,2018,28730,Petrol,Manual,6.64,Noida
['Ecosport'],['Ford'],1.5 Diesel Titanium Plus BSIV,2018,80505,Diesel,Manual,7.38,Noida
['Vento'],['Volkswagen'],Diesel Comfortline,2012,75505,Diesel,Manual,2.74,Noida
['Swift'],['Maruti'],VDI,2014,78788,Diesel,Manual,3.82,Noida
['Baleno'],['Maruti'],1.2 Alpha,2018,30903,Petrol,Manual,6.72,Noida
['Swift'],['Maruti'],VXI,2015,24477,Petrol,Manual,4.46,Noida
['Swift'],['Maruti'],VXI 2018,2015,67565,Petrol,Manual,4.9,Noida
['Xcent'],['Hyundai'],1.1 CRDi S Option,2014,65427,Diesel,Manual,3.48,Noida
['Ignis'],['Maruti'],Delta AMT,2019,6179,Petrol,Automatic,5.57,Noida
['City'],['Honda'],i VTEC V,2017,14815,Petrol,Manual,8.14,Noida
['Xcent'],['Hyundai'],1.1 CRDi S,2014,114389,Diesel,Manual,3.27,Noida
['Baleno'],['Maruti'],Zeta,2018,17711,Petrol,Manual,6.11,Noida
"['Alto', '800']",['Maruti'],LXI,2019,7963,Petrol,Manual,3.26,Noida
['Baleno'],['Maruti'],Alpha,2019,15413,Petrol,Manual,7.01,Noida
"['Alto', 'K10']",['Maruti'],VXI,2018,13215,Petrol,Manual,3.63,Noida
"['Alto', 'K10']",['Maruti'],VXI,2018,13911,Petrol,Manual,3.47,Noida
['Terrano'],['Nissan'],XL 110 PS,2013,121381,Diesel,Manual,3.21,Noida
['Baleno'],['Maruti'],Alpha,2016,21582,Petrol,Manual,5.71,Noida
"['Swift', 'Dzire']",['Maruti'],VXI 1.2 BS IV,2018,29404,Petrol,Manual,6.17,Noida
['Brio'],['Honda'],VX AT,2014,26813,Petrol,Automatic,5.1,Noida
['Ignis'],['Maruti'],1.2 Sigma BSIV,2017,18495,Petrol,Manual,4.49,Noida
"['Swift', 'Dzire']",['Maruti'],VDI,2018,39328,Diesel,Manual,6.16,Noida
"['Grand', 'i10']",['Hyundai'],Sportz,2018,18382,Petrol,Manual,4.88,Noida
"['Swift', 'Dzire']",['Maruti'],VDI,2019,52212,Diesel,Manual,6.61,Noida
['Swift'],['Maruti'],LXI Option,2015,20518,Petrol,Manual,3.85,Noida
['Ignis'],['Maruti'],1.2 Delta BSIV,2017,26600,Petrol,Manual,4.05,Noida
['Swift'],['Maruti'],VDI,2013,92225,Diesel,Manual,3.64,Noida
"['Swift', 'Dzire']",['Maruti'],VXI,2016,55795,Petrol,Manual,4.78,Noida
['Ciaz'],['Maruti'],1.4 Delta,2017,24238,Petrol,Manual,6.9,Noida
"['Alto', 'K10']",['Maruti'],VXI,2016,39557,Petrol,Manual,2.74,Noida
"['Wagon', 'R', 'Stingray']",['Maruti'],VXI,2013,44660,Petrol,Manual,3.22,Noida
"['Grand', 'i10']",['Hyundai'],Magna,2019,6928,Petrol,Manual,5.24,Noida
"['Grand', 'i10']",['Hyundai'],Sportz Petrol BSIV,2020,8509,Petrol,Manual,5.78,Noida
['Swift'],['Maruti'],VDI BSIV,2015,100976,Diesel,Manual,4.53,Noida
"['Vitara', 'Brezza']",['Maruti'],ZDi,2019,46244,Diesel,Manual,8.43,Noida
"['Swift', 'Dzire']",['Maruti'],VDI,2013,95912,Diesel,Manual,3.65,Noida
['EcoSport'],['Ford'],1.5 DV5 MT Titanium,2014,135819,Diesel,Manual,4.49,Noida
"['Swift', 'Dzire']",['Maruti'],VDI,2014,64103,Diesel,Manual,4.39,Noida
['i20'],['Hyundai'],1.2 Asta,2017,23091,Petrol,Manual,5.69,Noida
['Vento'],['Volkswagen'],1.6 Highline BSIV,2011,72160,Petrol,Manual,2.91,Noida
['Baleno'],['Maruti'],1.2 Delta,2017,35289,Petrol,Manual,5.94,Noida
['Baleno'],['Maruti'],1.2 Delta,2016,57059,Petrol,Manual,4.89,Noida
"['Alto', '800']",['Maruti'],VXI,2017,23845,Petrol,Manual,2.84,Noida
['Swift'],['Maruti'],VDI,2018,37075,Diesel,Manual,6.3,Noida
"['Alto', 'K10']",['Maruti'],VXI,2017,26905,Petrol,Manual,3.24,Noida
['Ameo'],['Volkswagen'],1.2 MPI Trendline,2017,41665,Petrol,Manual,3.82,Noida
['i20'],['Hyundai'],1.2 Asta,2017,16001,Petrol,Manual,7.5,Noida
['Baleno'],['Maruti'],1.2 Delta,2017,103284,Petrol,Manual,4.95,Noida
['Ameo'],['Volkswagen'],1.2 MPI Highline,2016,46846,Petrol,Manual,4.59,Noida
['Baleno'],['Maruti'],Zeta,2019,27729,Petrol,Manual,6.55,Noida
['i20'],['Hyundai'],1.2 Magna Executive,2017,40661,Petrol,Manual,5.32,Noida
"['Alto', 'K10']",['Maruti'],VXI AMT,2017,44151,Petrol,Automatic,3.29,Noida
"['Alto', 'K10']",['Maruti'],VXI,2017,21200,Petrol,Manual,3.56,Noida
['Ignis'],['Maruti'],1.2 Delta BSIV,2018,47478,Petrol,Manual,4.8,Noida
"['Vitara', 'Brezza']",['Maruti'],ZDi,2017,80132,Diesel,Manual,7.46,Noida
['i20'],['Hyundai'],Asta 1.4 CRDi,2014,134322,Diesel,Manual,3.87,Noida
['Ciaz'],['Maruti'],1.4 Delta,2017,19142,Petrol,Manual,6.97,Noida
"['Grand', 'i10']",['Hyundai'],Magna,2015,41031,Petrol,Manual,3.91,Noida
['Ciaz'],['Maruti'],1.3 Delta,2017,89418,Diesel,Manual,5.9,Noida
['Baleno'],['Maruti'],1.2 Delta,2018,96850,Petrol,Manual,5.84,Noida
"['Grand', 'i10']",['Hyundai'],1.2 Kappa Sportz BSIV,2018,69666,Petrol,Manual,4.67,Noida
"['Vitara', 'Brezza']",['Maruti'],VDi Option,2016,78612,Diesel,Manual,6.32,Noida
['i20'],['Hyundai'],1.4 Asta,2018,48193,Diesel,Manual,6.91,Noida
['i20'],['Hyundai'],Magna 1.4 CRDi,2015,96041,Diesel,Manual,4.74,Noida
"['Grand', 'i10']",['Hyundai'],Sportz,2018,8250,Petrol,Manual,5.9,Noida
"['Grand', 'i10']",['Hyundai'],Sportz,2016,39842,Petrol,Manual,4.34,Noida
['i20'],['Hyundai'],Sportz Option 1.2,2014,67676,Petrol,Manual,4.96,Noida
['Ciaz'],['Maruti'],VXi Plus,2016,21231,Petrol,Manual,6.61,Noida
['i20'],['Hyundai'],Petrol Spotz,2017,40486,Petrol,Manual,5.62,Noida
['i20'],['Hyundai'],1.2 Spotz,2018,40899,Petrol,Manual,6.24,Noida
['i20'],['Hyundai'],Sportz 1.2,2015,40750,Petrol,Manual,7.27,Noida
"['Swift', 'Dzire']",['Maruti'],VXI,2016,22725,Petrol,Manual,4.99,Noida
['Baleno'],['Maruti'],1.3 Alpha,2015,65425,Diesel,Manual,5.11,Noida
['Swift'],['Maruti'],VDI BSIV,2014,44828,Diesel,Manual,4.44,Noida
"['Wagon', 'R', 'Stingray']",['Maruti'],VXI,2016,62425,Petrol,Manual,3.77,Noida
"['Grand', 'i10']",['Hyundai'],CRDi Sportz,2016,63759,Diesel,Manual,3.75,Noida
['Swift'],['Maruti'],VDI,2014,75526,Diesel,Manual,4.09,Noida
"['Vitara', 'Brezza']",['Maruti'],ZDi Plus Dual Tone,2016,85937,Diesel,Manual,6.3,Noida
['Brio'],['Honda'],E MT,2012,56363,Petrol,Manual,2.9,Noida
['Swift'],['Maruti'],ZXI BSIV,2014,72983,Petrol,Manual,4.07,Noida
['i20'],['Hyundai'],Asta 1.4 CRDi,2015,117327,Diesel,Manual,4.95,Noida
"['Swift', 'Dzire']",['Maruti'],AMT ZDI,2015,64352,Diesel,Automatic,5,Noida
['i20'],['Hyundai'],Sportz 1.4 CRDi,2016,97760,Diesel,Manual,5.45,Noida
['Ignis'],['Maruti'],1.2 Zeta BSIV,2018,29837,Petrol,Manual,5.2,Noida
['Baleno'],['Maruti'],1.2 Zeta,2017,42924,Petrol,Manual,5.45,Noida
['Ciaz'],['Maruti'],ZDi Plus SHVS,2016,79928,Diesel,Manual,6.06,Noida
['Ciaz'],['Maruti'],ZDi SHVS,2016,79481,Diesel,Manual,6,Noida
"['Swift', 'Dzire']",['Maruti'],VXI,2014,23518,Petrol,Manual,3.97,Noida
"['Alto', 'K10']",['Maruti'],VXI,2013,27017,Petrol,Manual,2.85,Noida
['Swift'],['Maruti'],LXI BSIV,2015,13958,Petrol,Manual,4.16,Noida
['i20'],['Hyundai'],Asta 1.4 CRDi,2015,79553,Diesel,Manual,4.69,Noida
['Baleno'],['Maruti'],1.3 Delta,2018,48118,Diesel,Manual,5.71,Noida
['Baleno'],['Maruti'],Alpha Diesel,2016,47156,Diesel,Manual,5.58,Noida
"['Swift', 'Dzire']",['Maruti'],VDI,2014,49470,Diesel,Manual,4.28,Noida
['Baleno'],['Maruti'],Sigma,2018,21377,Petrol,Manual,5.26,Noida
['Baleno'],['Maruti'],1.2 Sigma,2020,13258,Petrol,Manual,5.78,Noida
['Swift'],['Maruti'],VXI,2012,56610,Petrol,Manual,3.24,Noida
['City'],['Honda'],i VTEC V,2015,104077,Petrol,Manual,5.41,Noida
"['Alto', 'K10']",['Maruti'],VXI,2019,9747,Petrol,Manual,3.77,Noida
"['Alto', 'K10']",['Maruti'],VXI,2016,32053,Petrol,Manual,3.02,Noida
['Ecosport'],['Ford'],1.5 Ti VCT MT Ambiente BSIV,2018,30953,Petrol,Manual,7.44,Noida
"['Grand', 'i10']",['Hyundai'],1.2 CRDi Magna,2017,62547,Diesel,Manual,4.12,Noida
"['Swift', 'Dzire']",['Maruti'],VXI 1.2 BS IV,2019,26306,Petrol,Manual,6.37,Noida
